2018_DEPUTADO ESTADUAL_1_total,2018_DEPUTADO FEDERAL_1_total,2018_GOVERNADOR_1_total,2018_GOVERNADOR_2_total,2018_PRESIDENTE_1_total,2018_PRESIDENTE_2_total,2018_SENADOR_1_total,2022_DEPUTADO ESTADUAL_1_total,2022_DEPUTADO FEDERAL_1_total,2022_GOVERNADOR_1_total,2022_GOVERNADOR_2_total,2022_PRESIDENTE_1_total,2022_PRESIDENTE_2_total,2022_SENADOR_1_total,carla_2018_1,carla_2022_1,diferenca_governo_presidente_pp,eduardo_2018_1,eduardo_2022_1,eleitorado,gil_2018_1,gil_2022_1,haddad_2022_1,haddad_2022_2,id,jair_2018_1,jair_2018_1_pct,jair_2018_2,jair_2018_2_pct,jair_2022_1,jair_2022_1_pct,jair_2022_2,jair_2022_2_pct,mario_2022_1,mudanca_jair_pp,nome,pib_2023,pib_pc_2023,populacao,pt_2018_1,pt_2018_2,pt_2022_1,pt_2022_2,regiao,renda,tarcisio_2022_1,tarcisio_2022_1_pct,tarcisio_2022_2,tarcisio_2022_2_pct,virada
1277,1350,1296,1373,1480,1439,2139,1372,1497,1423,1528,1568,1589,1300,0,33,2.0454350755686193,57,15,1905,5,1,629,789,3549300,683,46.148648648648646,860,59.76372480889506,633,40.369897959183675,736,46.31843926998112,3,-13.445285538913943,São João do Pau d'Alho,83376430.0,37188.42,2242.0,432,579,828,853,Presidente Prudente,1578.37,552,38.791286015460294,739,48.36387434554974,Jair → PT
19558,20730,21173,22389,24434,23695,36535,23039,24028,24610,26411,27359,27843,22718,36,747,1.1908014386823922,1511,605,35889,167,189,9553,11978,3549409,13472,55.13628550380617,16374,69.10318632622916,13007,47.54194232245331,14884,53.456883238156806,73,-15.646303088072358,São Joaquim da Barra,2733786441.0,56299.4,48558.0,4117,7321,11969,12959,Ribeirão Preto,1577.23,11096,45.08736286062576,14433,54.6476846768392,Jair → Jair
3633,3763,3757,4026,4418,4305,6352,3851,4170,4278,4612,4775,4911,3768,2,120,0.9843426345409725,249,87,6915,35,19,1707,2401,3549508,2164,48.98143956541421,2571,59.721254355400696,2054,43.01570680628272,2306,46.95581347994298,6,-12.765440875457713,São José da Bela Vista,336021818.0,44062.66,7626.0,1313,1734,2476,2605,Ribeirão Preto,1171.92,1438,33.61383824216924,2211,47.940156114483955,Jair → PT
2261,2333,2339,2250,2545,2300,4255,2576,2731,2741,2771,2842,2851,2575,2,35,4.759901778719595,144,78,3584,14,7,758,1465,3549607,950,37.32809430255403,1273,55.34782608695652,1056,37.15693173821253,1208,42.37109786039986,4,-12.976728226556666,São José do Barreiro,80553126.0,20906.6,3853.0,449,1027,1572,1643,São José dos Campos,1251.77,951,34.695366654505655,1306,47.13099963911945,Jair → PT
21547,22636,23480,24902,27780,27035,40617,24159,25472,26392,28249,29584,30119,24320,116,1831,0.20686525228632036,2580,705,39280,294,93,7317,10162,3549706,17017,61.25629949604032,20490,75.7906417606806,16813,56.83139534883721,19222,63.82017995285368,83,-11.970461807826922,São José do Rio Pardo,2876972561.0,55109.14,52205.0,2850,6545,9972,10897,Campinas,1547.43,13130,49.74992421946044,18087,64.02704520514,Jair → Jair
191859,203834,203718,214816,232113,226386,351410,223019,232421,239043,248003,256737,259690,226789,1126,17235,0.46101655068629555,20366,9554,343640,1951,1682,53288,78511,3549805,148364,63.91886710352286,177175,78.2623483784333,156389,60.91408717870817,176282,67.88170510993878,1780,-10.380643268494524,São José do Rio Preto,26390120821.0,54934.44,480393.0,20502,49211,75320,83408,São José do Rio Preto,2410.09,129687,54.25258217140849,169492,68.34272166062507,Jair → Jair
328415,340786,342978,348251,386870,367153,606863,371252,390237,399491,409250,428018,427611,380014,963,20145,0.8718393088122411,38968,16440,539167,3379,3096,116373,149558,3549904,231492,59.837154599736344,279797,76.2071942759558,233683,54.596535659715244,267615,62.58375018416271,2409,-13.62344409179309,São José dos Campos,61394524128.0,88077.14,697054.0,41803,87356,143732,159996,São José dos Campos,2276.81,213519,53.447762277498114,259692,63.45558949297495,Jair → Jair
6524,6973,6989,7170,8041,7636,11987,7471,7828,8068,8288,8807,8795,7309,20,224,1.9801898564689964,570,239,11973,62,45,2538,3839,3549953,3801,47.270240019898026,4808,62.964903090623366,3823,43.408652208470535,4547,51.69982944855031,25,-11.265073642073055,São Lourenço da Serra,346115309.0,21542.0,16067.0,1574,2828,3969,4248,São Paulo,1374.59,2408,29.846306395637086,4449,53.68001930501931,Jair → Jair
6014,6263,6542,6461,7154,6519,11478,6496,6926,7033,7305,7558,7560,6558,15,110,1.1877057462273086,386,259,10232,31,21,2336,3415,3550001,2954,41.291585127201564,4486,68.81423531216444,3354,44.37681926435565,3936,52.06349206349206,12,-16.75074324867238,São Luiz do Paraitinga,252579139.0,24434.47,10337.0,852,2033,3406,3624,São José dos Campos,1465.87,2372,33.7267169060145,3890,53.25119780971937,Jair → Jair
17518,17887,17758,18879,20895,20167,30992,18961,19837,19462,20777,22361,22589,18224,45,482,0.6206106026264564,1674,625,29352,112,90,5410,7772,3550100,12598,60.291935869825316,15328,76.00535528338375,12415,55.520772774026206,13999,61.97264155119748,50,-14.032713732186266,São Manuel,1889877382.0,50681.9,37289.0,2034,4839,7903,8590,Bauru,1448.66,9309,47.83167197615867,13005,62.59325215382394,Jair → Jair
14309,15143,15415,16020,17165,16448,27259,16045,17503,17215,18083,18376,18711,16341,56,311,0.8169409559296952,1279,345,24472,86,111,5307,6886,3550209,8901,51.85551995339353,11888,72.27626459143968,9754,53.08010448410971,11433,61.10309443642777,33,-11.173170155011917,São Miguel Arcanjo,1157726376.0,36134.91,32039.0,1984,4560,6723,7278,Sorocaba,1302.75,8138,47.27272727272727,11197,61.92003539235746,Jair → Jair
4839664,5155388,5546734,5840401,6361966,6118959,9697140,5532785,6020883,6321002,6553218,6892638,6869405,5741202,24733,256734,-0.8741878093178954,416204,177289,9135666,57133,64306,2804984,3565920,3550308,2835930,44.576314931579326,3694834,60.38337566896591,2618593,37.99115810231148,3191484,46.459394954876004,37048,-13.923980714089907,São Paulo,1066825104983.0,93156.23,11451999.0,1253162,2424125,3276512,3677921,São Paulo,2713.36,2057965,32.55757552362743,2987298,45.58520714555811,Jair → PT
15696,16409,16098,16652,18184,17616,28828,18153,17929,17971,18810,19688,19838,17173,158,2472,0.7957727127210461,1834,618,28603,193,81,3773,5199,3550407,12594,69.25868895732512,14483,82.21503178928248,12973,65.89292970337262,14197,71.56467385825184,81,-10.65035793103064,São Pedro,1243177030.0,32496.26,38256.0,1387,3133,5160,5641,Campinas,1747.04,11358,63.201825162762226,13611,72.36044657097288,Jair → Jair
3400,3618,3583,3694,4001,3871,6524,3759,3968,4027,4195,4268,4375,3835,2,43,0.20269027754129354,131,71,5684,19,10,1386,1751,3550506,2231,55.76105973506623,2574,66.49444587961767,2292,53.70196813495782,2540,58.05714285714286,2,-8.437303022474815,São Pedro do Turvo,393936414.0,54584.51,7217.0,978,1297,1766,1835,Marília,1416.03,1613,40.05463123913583,2444,58.25983313468415,Jair → Jair
31366,33298,35113,36511,40517,38635,60075,38006,39081,40676,42547,45136,45278,37033,127,1527,-0.03915423265355855,3142,1365,60397,394,295,12468,18613,3550605,21653,53.44176518498408,28284,73.2082308787369,21617,47.893034384969866,25488,56.292239056495426,215,-16.915991822241473,São Roque,4532567306.0,57024.9,79484.0,4200,10351,17626,19790,Sorocaba,2014.74,16236,39.91542924574688,23934,56.25308482384187,Jair → Jair
34275,36074,36622,38031,41849,39884,63184,41863,44542,45214,45859,49085,48657,42143,100,1907,0.9086232887326346,3308,1813,68216,358,583,17315,22141,3550704,20617,49.26521541733375,24898,62.42603550295858,21950,44.71834572680045,24723,50.81077748319872,217,-11.615258019759857,São Sebastião,17400619207.0,213255.95,81595.0,8528,14986,22764,23934,São José dos Campos,1607.55,17953,39.70672800460034,23718,51.719400771931355,Jair → Jair
4822,5277,5198,5356,5881,5610,9169,5398,5776,5794,5935,6295,6343,5361,10,179,2.2095110185876408,211,98,8442,21,41,1385,2238,3550803,3074,52.270022105084166,3915,69.78609625668449,3407,54.12231930103257,3811,60.08198013558253,33,-9.704116121101954,São Sebastião da Grama,481876411.0,46152.32,10441.0,747,1695,2326,2532,Campinas,1428.62,2270,39.17846047635485,3697,62.291491154170174,Jair → Jair
6744,7275,6986,7226,8227,7768,12346,7569,7895,7828,8112,8627,8541,7388,35,220,1.5114875757657629,443,177,11183,44,23,2332,3156,3550902,4895,59.49920991856084,5734,73.81565396498455,4522,52.41683087979599,5089,59.58318698044725,19,-14.232466984537297,São Simão,648091535.0,48213.92,13442.0,898,2034,3207,3452,Ribeirão Preto,1642.69,3589,45.848237097598364,4956,61.094674556213015,Jair → Jair
149591,157101,165269,171814,175336,171263,270765,169438,176918,175267,178443,191317,188857,168431,400,1542,0.2858372692561062,13357,2771,255921,1208,593,64999,81411,3551009,93536,53.34671716019528,113848,66.47553762342129,90072,47.079977210598116,102155,54.091190689251654,371,-12.384346934169635,São Vicente,7414656300.0,22474.72,329911.0,28524,57415,81780,86702,São Paulo,1451.91,77105,43.99287943537574,97032,54.37702795850776,Jair → Jair
4087,4222,4364,4412,4831,4623,7572,4940,5308,5249,5358,5603,5626,4877,2,111,1.1314715300250384,325,103,7415,16,15,1529,2326,3551108,2450,50.71413785965638,3125,67.59679861561756,2796,49.90183830091023,3120,55.45680767863491,8,-12.139990936982649,Sarapuí,270123317.0,26051.05,10369.0,869,1498,2365,2506,Sorocaba,1495.18,1912,36.42598590207658,3032,56.58827920865995,Jair → Jair
1960,2011,1972,1947,2173,2065,3396,2037,2163,2194,2261,2352,2336,2019,5,79,3.9393785632493845,76,52,3208,14,7,882,1175,3551207,828,38.10400368154625,1140,55.205811138014525,923,39.243197278911566,1030,44.092465753424655,4,-11.11334538458987,Sarutaiá,115634692.0,31218.87,3704.0,620,925,1307,1306,Marília,1165.06,678,30.9024612579763,1086,48.03184431667404,Jair → PT
1786,1749,1769,1912,2085,2015,2904,2006,2088,2132,2189,2245,2304,2001,3,48,2.4037683683569355,87,52,3013,18,16,324,697,3551306,1278,61.29496402877698,1600,79.40446650124069,1324,58.97550111358574,1515,65.75520833333333,10,-13.649258167907362,Sebastianópolis do Sul,454541519.0,145220.93,3130.0,236,415,745,789,São José do Rio Preto,1667.35,794,37.24202626641651,1492,68.15897670169026,Jair → Jair
3802,3938,3942,4162,4674,4580,6502,4888,5147,5134,5405,5713,5737,4734,15,121,0.8663757677938762,243,120,7364,18,32,2474,2805,3551405,2235,47.81771501925546,2719,59.366812227074234,2417,42.30701907929284,2710,47.237232002788915,18,-12.12958022428532,Serra Azul,269296727.0,21127.94,12746.0,1327,1861,2964,3027,Ribeirão Preto,1340.01,1945,37.88469029996104,2600,48.10360777058279,Jair → PT
18437,19160,19016,20908,22352,21907,31471,22321,23209,22841,24497,25481,25899,20903,34,521,1.6590609897659334,1218,443,33616,127,79,8034,10699,3551504,11940,53.41803865425913,14648,66.86447254302279,12388,48.61661630234292,14158,54.666203328313834,50,-12.19826921470895,Serrana,1454534798.0,33126.12,43909.0,4471,7259,11182,11741,Ribeirão Preto,1283.46,9730,42.59883542752068,13798,56.32526431807977,Jair → Jair
13233,13484,13513,14003,15237,14806,23816,15035,15314,15509,15972,16682,16729,14587,71,803,0.5141267527216797,2263,556,22314,121,84,3252,5148,3551603,10253,67.2901489794579,12094,81.68310144536,10141,60.7900731327179,11251,67.25446828860063,61,-14.42863315675936,Serra Negra,1025007433.0,34288.07,29894.0,1222,2712,4911,5478,Campinas,1836.39,7863,50.699593784254304,10824,67.76859504132231,Jair → Jair
47856,47885,51714,55151,60672,59109,88683,57930,61686,63136,67850,70833,71637,57814,142,2500,0.9532094118705743,4103,1820,93444,424,473,21740,28705,3551702,34284,56.50712025316456,41928,70.93336040196924,35479,50.08823570934452,40647,56.7402320030152,255,-14.193128398954038,Sertãozinho,9075017911.0,71520.47,126887.0,9274,17181,29007,30990,Ribeirão Preto,1797.64,28816,45.64115560060821,39145,57.693441414885775,Jair → Jair
5643,6086,6142,5996,6607,6195,10770,6476,6945,7002,7078,7442,7425,6619,1,72,0.5587132509992045,175,279,10280,56,369,1991,2805,3551801,3417,51.71787498108067,4123,66.55367231638418,4138,55.6033324375168,4441,59.81144781144781,9,-6.742224504936367,Sete Barras,461849310.0,36280.39,12730.0,1411,2072,2858,2984,Sorocaba,1004.06,2873,41.031133961725224,4273,60.37016106244702,Jair → Jair
7442,7573,7550,8162,8671,8419,12951,7514,8050,8407,8716,9114,9301,7620,4,228,2.235527976458542,380,344,11642,42,70,2013,3413,3551900,4702,54.22673278745243,6065,72.03943461218672,4875,53.48913759052008,5451,58.6066014407053,24,-13.432833171481427,Severínia,340596560.0,23366.94,14576.0,1452,2354,3630,3850,Ribeirão Preto,1360.31,3089,36.74319019864399,5303,60.84212941716384,Jair → Jair
3254,3392,3375,3359,3667,3422,6001,3490,3735,3715,3869,3989,4054,3454,2,60,2.3244865803000963,150,84,5406,11,6,1029,1710,3552007,1652,45.05044995909463,2255,65.89713617767387,1798,45.073953371772376,2168,53.47804637395165,2,-12.419089803722223,Silveiras,116266107.0,18795.04,6186.0,611,1167,1748,1886,São José dos Campos,1153.4,1343,36.1507402422611,2159,55.802532954251745,Jair → Jair
16914,17354,17644,19271,20251,20129,31201,19422,20537,20732,22214,22696,23271,19720,254,1365,0.7131800168666587,2873,917,30525,98,162,3888,5549,3552106,13791,68.10034072391487,17090,84.90237965124945,15442,68.03842086711315,17292,74.3070774784066,126,-10.59530217284285,Socorro,1449300539.0,36122.34,40122.0,1192,3039,5230,5979,Campinas,1787.74,12792,61.70171715222844,16665,75.02025749527326,Jair → Jair
295786,310769,313574,324306,361761,349793,543086,336608,354015,360380,373980,395810,396409,339432,1014,14736,-0.018542142602889555,32857,9310,529990,4294,2102,114808,145672,3552205,213685,59.06800346084846,257866,73.71959987764193,213183,53.85993279603851,242074,61.06672653749032,1168,-12.652873340151608,Sorocaba,58816286432.0,81273.66,723682.0,45277,91927,141106,154335,Sorocaba,2165.31,184101,51.08524335423719,228308,61.04818439488743,Jair → Jair
3801,4105,3962,4176,4493,4318,7064,4010,4267,4271,4524,4603,4687,3982,6,55,2.781976673444639,107,46,6048,12,7,1695,2154,3552304,2126,47.31805030046739,2579,59.726725335803614,2160,46.92591787964371,2325,49.60529123106465,1,-10.121434104738967,Sud Mennucci,302800668.0,41169.36,7355.0,1143,1739,2206,2362,Araçatuba,1361.7,1851,43.33879653476937,2370,52.38726790450929,Jair → PT
113452,117264,112291,118088,133751,129401,192700,125729,131586,132875,140728,148309,149675,122566,365,5748,0.22196134658462796,10475,4568,199749,1619,1106,49056,59767,3552403,76545,57.22947865810349,88674,68.52651834220755,75666,51.01915595142574,85776,57.30816769667613,829,-11.218350645531423,Sumaré,19026093466.0,68060.93,279545.0,27614,40727,60453,63899,Campinas,1586.3,63745,47.97365945437441,80961,57.53012904326076,Jair → Jair
117206,126024,118756,134557,151022,145361,215589,138483,149327,151846,159727,171342,170843,137829,267,4305,-0.533228173532585,11997,4825,235461,3487,1486,58611,75610,3552502,79204,52.445339089669055,98160,67.52842922104279,77397,45.17106138599993,90882,53.19620938522503,639,-14.332219835817753,Suzano,18618697595.0,60562.59,307429.0,24956,47201,73864,79961,São Paulo,1407.5,55992,36.874201493618536,84117,52.66298121169245,Jair → Jair
1742,1819,1798,1834,2032,1967,3140,1939,1994,2058,2077,2194,2170,1874,0,35,1.9382350918219942,63,40,2989,6,2,760,1093,3552551,850,41.830708661417326,1133,57.60040671072699,908,41.38559708295351,986,45.43778801843318,0,-12.162618692293812,Suzanápolis,511504073.0,150089.22,3408.0,612,834,1145,1184,São José do Rio Preto,1343.1,503,24.441205053449952,984,47.376023110255176,Jair → PT
5159,5471,5266,5866,6262,6192,9199,5676,6235,6228,6726,6831,7013,5811,16,154,1.9555395169219452,285,82,8777,21,11,1352,2059,3552601,3863,61.68955605237943,4821,77.85852713178295,4323,63.28502415458937,4729,67.43191216312563,2,-10.426614968657319,Tabapuã,397691073.0,35122.41,11323.0,714,1371,2096,2284,São José do Rio Preto,1674.01,3430,55.07385998715478,4667,69.38745168004758,Jair → Jair
6018,6220,6333,6666,7516,7379,10759,6632,7129,7470,7956,8283,8511,6798,14,251,1.3405994159275352,408,279,10728,38,67,2396,3267,3552700,3939,52.408195848855776,4951,67.09581244071012,4325,52.215380900639865,4902,57.59605216778287,25,-9.499760272927247,Tabatinga,512361457.0,34691.68,14769.0,1803,2428,3430,3609,Araraquara,1493.36,3231,43.25301204819277,4689,58.93665158371041,Jair → Jair
119149,120155,125363,134016,147593,142135,215794,139409,145455,150668,160240,168645,169492,133676,344,4153,-0.22156963796746965,8213,3518,211998,1155,990,71963,93985,3552809,58880,39.893490883713994,77834,54.76061490836177,57614,34.16288653680809,70456,41.5689236070139,655,-13.191691301347866,Taboão da Serra,12084179332.0,44176.69,273542.0,33885,64301,90000,99036,São Paulo,1740.2,47167,31.30525393580588,66255,41.34735396904643,Jair → PT
3167,3360,3339,3443,3612,3492,5822,3597,3812,3857,4012,4043,4113,3637,1,34,1.8527810684164336,111,41,5078,20,9,1486,1978,3552908,1561,43.21705426356589,1949,55.81328751431844,1806,44.669799653722485,2009,48.84512521274009,0,-6.968162301578346,Taciba,242091189.0,38672.71,6260.0,1153,1543,1995,2104,Presidente Prudente,1391.05,1404,36.40134819808141,2034,50.69790628115653,Jair → PT
5693,6076,5764,5802,6539,6192,10301,6131,6563,6449,6799,6981,7048,6036,5,105,2.5251760499599385,347,108,9268,29,27,1885,2622,3553005,3436,52.54626089616149,4314,69.67054263565892,3739,53.55966193955021,4152,58.91032917139614,1,-10.760213464262776,Taguaí,409335494.0,32310.01,12669.0,1147,1878,2828,2896,Sorocaba,1290.18,3129,48.51915025585362,4177,61.43550522135608,Jair → Jair
2643,2748,2695,2935,3154,3107,4885,3009,3179,3250,3307,3482,3518,2939,3,75,0.6180147783750911,85,80,4513,10,3,997,1540,3553104,1475,46.76601141407736,1884,60.63727067911168,1644,47.214244686961514,1858,52.814098919840816,10,-7.823171759270863,Taiaçu,155640314.0,27415.94,5677.0,886,1223,1609,1660,Ribeirão Preto,1340.52,985,30.307692307692307,1767,53.43211369821591,Jair → Jair
2658,2659,2740,2986,3191,3080,4892,3017,3135,3151,3266,3440,3449,2954,10,135,1.2483183797783397,212,110,4406,9,30,670,1052,3553203,2028,63.55374490755249,2441,79.25324675324676,2101,61.075581395348834,2295,66.54102638445926,4,-12.712220368787499,Taiúva,188353340.0,28765.02,6548.0,341,639,1068,1154,Ribeirão Preto,1644.9,1568,49.76198032370676,2214,67.7893447642376,Jair → Jair
9112,9525,10196,10172,11326,10744,17297,10052,10662,10914,11398,11964,12061,10033,70,409,0.9911132127541578,735,243,15921,60,58,3116,4770,3553302,5772,50.96238742715875,7596,70.69992553983619,5960,49.816115011701775,6894,57.15943951579471,44,-13.540486024041478,Tambaú,966714250.0,45099.8,21435.0,1376,3148,4793,5167,Campinas,1702.58,4142,37.951255268462525,6628,58.15055272854887,Jair → Jair
11953,12399,12349,13248,14011,13772,21170,13285,13916,14451,14910,15345,15515,13420,32,802,1.261722229390955,1254,538,19968,84,106,2650,4861,3553401,9130,65.1630861465991,10629,77.17833284925936,9304,60.63212772890192,10261,66.13599742184982,52,-11.04233542740954,Tanabi,1592466950.0,63030.55,25265.0,1578,3143,4984,5254,São José do Rio Preto,1480.38,6391,44.22531312711923,10049,67.39771965124078,Jair → Jair
3446,3652,3790,3784,4115,3815,6668,3801,4048,4033,4283,4361,4437,3874,6,83,1.6998136833667559,128,64,6279,24,18,1166,1657,3553500,1897,46.099635479951395,2570,67.3656618610747,2361,54.13895895436826,2645,59.612350687401396,13,-7.753311173673303,Tapiraí,223954353.0,28008.3,7996.0,608,1245,1582,1792,Sorocaba,1156.39,2006,49.73964790478552,2626,61.31216437076815,Jair → Jair
5906,5997,5997,6343,7165,6804,10497,6299,6702,6647,7079,7486,7569,6168,7,328,1.8449877830649157,383,184,9235,27,51,2399,3299,3553609,3332,46.503838101884156,4350,63.932980599647266,3362,44.910499599251935,3902,51.552384727176644,19,-12.380595872470622,Tapiratiba,358652712.0,30353.14,11816.0,1152,2454,3502,3667,Campinas,1422.36,2591,38.97999097337144,3780,53.39737251024156,Jair → Jair
1270,1324,1297,1407,1588,1497,2214,1428,1585,1561,1663,1719,1772,1424,4,35,0.9077532648576252,85,50,2274,29,7,395,670,3553658,893,56.23425692695214,1032,68.937875751503,919,53.46131471785922,1042,58.80361173814899,0,-10.134264013354013,Taquaral,92382788.0,35274.07,2619.0,256,465,698,730,Ribeirão Preto,1606.61,590,37.79628443305573,993,59.71136500300661,Jair → Jair
